country_region_code,country_region,region,date,tipo,value
BR,Brazil,Rio de Janeiro,2020-07-13,residential,12
BR,Brazil,Rio de Janeiro,2020-07-14,residential,16
BR,Brazil,Rio de Janeiro,2020-07-15,residential,16
BR,Brazil,Rio de Janeiro,2020-07-16,residential,16
BR,Brazil,Rio de Janeiro,2020-07-17,residential,14
BR,Brazil,Rio de Janeiro,2020-07-18,residential,10
BR,Brazil,Rio de Janeiro,2020-07-19,residential,9
BR,Brazil,Rio de Janeiro,2020-07-20,residential,12
BR,Brazil,Rio de Janeiro,2020-07-21,residential,15
BR,Brazil,Rio de Janeiro,2020-07-22,residential,14
BR,Brazil,Rio de Janeiro,2020-07-23,residential,15
BR,Brazil,Rio de Janeiro,2020-07-24,residential,13
BR,Brazil,Rio de Janeiro,2020-07-25,residential,9
BR,Brazil,Rio de Janeiro,2020-07-26,residential,8
BR,Brazil,Rio de Janeiro,2020-07-27,residential,12
BR,Brazil,Rio de Janeiro,2020-07-28,residential,14
BR,Brazil,Rio de Janeiro,2020-07-29,residential,14
BR,Brazil,Rio de Janeiro,2020-07-30,residential,17
BR,Brazil,Rio de Janeiro,2020-07-31,residential,14
BR,Brazil,Rio de Janeiro,2020-08-01,residential,9
BR,Brazil,Rio de Janeiro,2020-08-02,residential,8
BR,Brazil,Rio de Janeiro,2020-08-03,residential,11
BR,Brazil,Rio de Janeiro,2020-08-04,residential,13
BR,Brazil,Rio de Janeiro,2020-08-05,residential,12
BR,Brazil,Rio de Janeiro,2020-08-06,residential,13
BR,Brazil,Rio de Janeiro,2020-08-07,residential,11
BR,Brazil,Rio de Janeiro,2020-08-08,residential,6
BR,Brazil,Rio de Janeiro,2020-08-09,residential,4
BR,Brazil,Rio de Janeiro,2020-08-10,residential,10
BR,Brazil,Rio de Janeiro,2020-08-11,residential,13
BR,Brazil,Rio de Janeiro,2020-08-12,residential,12
BR,Brazil,Rio de Janeiro,2020-08-13,residential,13
BR,Brazil,Rio de Janeiro,2020-08-14,residential,11
BR,Brazil,Rio de Janeiro,2020-08-15,residential,7
BR,Brazil,Rio de Janeiro,2020-08-16,residential,8
BR,Brazil,Rio de Janeiro,2020-08-17,residential,11
BR,Brazil,Rio de Janeiro,2020-08-18,residential,13
BR,Brazil,Rio de Janeiro,2020-08-19,residential,12
BR,Brazil,Rio de Janeiro,2020-08-20,residential,14
BR,Brazil,Rio de Janeiro,2020-08-21,residential,14
BR,Brazil,Rio de Janeiro,2020-08-22,residential,13
BR,Brazil,Rio de Janeiro,2020-08-23,residential,10
BR,Brazil,Rio de Janeiro,2020-08-24,residential,11
BR,Brazil,Rio de Janeiro,2020-08-25,residential,13
BR,Brazil,Rio de Janeiro,2020-08-26,residential,12
BR,Brazil,Rio de Janeiro,2020-08-27,residential,12
BR,Brazil,Rio de Janeiro,2020-08-28,residential,10
BR,Brazil,Rio de Janeiro,2020-08-29,residential,6
BR,Brazil,Rio de Janeiro,2020-08-30,residential,5
BR,Brazil,Rio de Janeiro,2020-08-31,residential,10
BR,Brazil,Rio de Janeiro,2020-09-01,residential,12
BR,Brazil,Rio de Janeiro,2020-09-02,residential,11
BR,Brazil,Rio de Janeiro,2020-09-03,residential,11
BR,Brazil,Rio de Janeiro,2020-09-04,residential,9
BR,Brazil,Rio de Janeiro,2020-09-05,residential,5
BR,Brazil,Rio de Janeiro,2020-09-06,residential,4
BR,Brazil,Rio de Janeiro,2020-09-07,residential,13
BR,Brazil,Rio de Janeiro,2020-09-08,residential,9
BR,Brazil,Rio de Janeiro,2020-09-09,residential,10
BR,Brazil,Rio de Janeiro,2020-09-10,residential,11
BR,Brazil,Rio de Janeiro,2020-09-11,residential,10
BR,Brazil,Rio de Janeiro,2020-09-12,residential,6
BR,Brazil,Rio de Janeiro,2020-09-13,residential,5
BR,Brazil,Rio de Janeiro,2020-09-14,residential,9
BR,Brazil,Rio de Janeiro,2020-09-15,residential,13
BR,Brazil,Rio de Janeiro,2020-09-16,residential,11
BR,Brazil,Rio de Janeiro,2020-09-17,residential,12
BR,Brazil,Rio de Janeiro,2020-09-18,residential,10
BR,Brazil,Rio de Janeiro,2020-09-19,residential,7
BR,Brazil,Rio de Janeiro,2020-09-20,residential,9
BR,Brazil,Rio de Janeiro,2020-09-21,residential,11
BR,Brazil,Rio de Janeiro,2020-09-22,residential,18
BR,Brazil,Rio de Janeiro,2020-09-23,residential,13
BR,Brazil,Rio de Janeiro,2020-09-24,residential,12
BR,Brazil,Rio de Janeiro,2020-09-25,residential,10
BR,Brazil,Rio de Janeiro,2020-09-26,residential,7
BR,Brazil,Rio de Janeiro,2020-09-27,residential,5
BR,Brazil,Rio de Janeiro,2020-09-28,residential,10
BR,Brazil,Rio de Janeiro,2020-09-29,residential,12
BR,Brazil,Rio de Janeiro,2020-09-30,residential,10
BR,Brazil,Rio de Janeiro,2020-10-01,residential,10
BR,Brazil,Rio de Janeiro,2020-10-02,residential,8
BR,Brazil,Rio de Janeiro,2020-10-03,residential,6
BR,Brazil,Rio de Janeiro,2020-10-04,residential,8
BR,Brazil,Rio de Janeiro,2020-10-05,residential,9
BR,Brazil,Rio de Janeiro,2020-10-06,residential,10
BR,Brazil,Rio de Janeiro,2020-10-07,residential,9
BR,Brazil,Rio de Janeiro,2020-10-08,residential,11
BR,Brazil,Rio de Janeiro,2020-10-09,residential,9
BR,Brazil,Rio de Janeiro,2020-10-10,residential,6
BR,Brazil,Rio de Janeiro,2020-10-11,residential,6
BR,Brazil,Rio de Janeiro,2020-10-12,residential,12
BR,Brazil,Rio de Janeiro,2020-10-13,residential,9
BR,Brazil,Rio de Janeiro,2020-10-14,residential,10
BR,Brazil,Rio de Janeiro,2020-10-15,residential,11
BR,Brazil,Rio de Janeiro,2020-10-16,residential,11
BR,Brazil,Rio de Janeiro,2020-10-17,residential,7
BR,Brazil,Rio de Janeiro,2020-10-18,residential,6
BR,Brazil,Rio de Janeiro,2020-10-19,residential,14
BR,Brazil,Rio de Janeiro,2020-10-20,residential,9
BR,Brazil,Rio de Janeiro,2020-10-21,residential,10
BR,Brazil,Rio de Janeiro,2020-10-22,residential,11
BR,Brazil,Rio de Janeiro,2020-10-23,residential,9
BR,Brazil,Rio de Janeiro,2020-10-24,residential,7
BR,Brazil,Rio de Janeiro,2020-10-25,residential,7
BR,Brazil,Rio de Janeiro,2020-10-26,residential,9
BR,Brazil,Rio de Janeiro,2020-10-27,residential,10
BR,Brazil,Rio de Janeiro,2020-10-28,residential,9
BR,Brazil,Rio de Janeiro,2020-10-29,residential,10
BR,Brazil,Rio de Janeiro,2020-10-30,residential,12
BR,Brazil,Rio de Janeiro,2020-10-31,residential,8
BR,Brazil,Rio de Janeiro,2020-11-01,residential,9
BR,Brazil,Rio de Janeiro,2020-11-02,residential,16
BR,Brazil,Rio de Janeiro,2020-11-03,residential,9
BR,Brazil,Rio de Janeiro,2020-11-04,residential,10
BR,Brazil,Rio de Janeiro,2020-11-05,residential,11
BR,Brazil,Rio de Janeiro,2020-11-06,residential,9
BR,Brazil,Rio de Janeiro,2020-11-07,residential,5
BR,Brazil,Rio de Janeiro,2020-11-08,residential,6
BR,Brazil,Rio de Janeiro,2020-11-09,residential,8
BR,Brazil,Rio de Janeiro,2020-11-10,residential,10
BR,Brazil,Rio de Janeiro,2020-11-11,residential,10
BR,Brazil,Rio de Janeiro,2020-11-12,residential,11
BR,Brazil,Rio de Janeiro,2020-11-13,residential,9
BR,Brazil,Rio de Janeiro,2020-11-14,residential,5
BR,Brazil,Rio de Janeiro,2020-11-15,residential,2
BR,Brazil,Rio de Janeiro,2020-11-16,residential,9
BR,Brazil,Rio de Janeiro,2020-11-17,residential,11
BR,Brazil,Rio de Janeiro,2020-11-18,residential,11
BR,Brazil,Rio de Janeiro,2020-11-19,residential,10
BR,Brazil,Rio de Janeiro,2020-11-20,residential,20
BR,Brazil,Rio de Janeiro,2020-11-21,residential,7
BR,Brazil,Rio de Janeiro,2020-11-22,residential,7
BR,Brazil,Rio de Janeiro,2020-11-23,residential,9
BR,Brazil,Rio de Janeiro,2020-11-24,residential,10
BR,Brazil,Rio de Janeiro,2020-11-25,residential,9
BR,Brazil,Rio de Janeiro,2020-11-26,residential,10
BR,Brazil,Rio de Janeiro,2020-11-27,residential,8
BR,Brazil,Rio de Janeiro,2020-11-28,residential,5
BR,Brazil,Rio de Janeiro,2020-11-29,residential,2
BR,Brazil,Rio de Janeiro,2020-11-30,residential,8
BR,Brazil,Rio de Janeiro,2020-12-01,residential,10
BR,Brazil,Rio de Janeiro,2020-12-02,residential,9
BR,Brazil,Rio de Janeiro,2020-12-03,residential,10
BR,Brazil,Rio de Janeiro,2020-12-04,residential,8
BR,Brazil,Rio de Janeiro,2020-12-05,residential,6
BR,Brazil,Rio de Janeiro,2020-12-06,residential,7
BR,Brazil,Rio de Janeiro,2020-12-07,residential,10
BR,Brazil,Rio de Janeiro,2020-12-08,residential,10
BR,Brazil,Rio de Janeiro,2020-12-09,residential,10
BR,Brazil,Rio de Janeiro,2020-12-10,residential,11
BR,Brazil,Rio de Janeiro,2020-12-11,residential,9
BR,Brazil,Rio de Janeiro,2020-12-12,residential,6
BR,Brazil,Rio de Janeiro,2020-12-13,residential,7
BR,Brazil,Rio de Janeiro,2020-12-14,residential,8
BR,Brazil,Rio de Janeiro,2020-12-15,residential,9
BR,Brazil,Rio de Janeiro,2020-12-16,residential,8
BR,Brazil,Rio de Janeiro,2020-12-17,residential,9
BR,Brazil,Rio de Janeiro,2020-12-18,residential,7
BR,Brazil,Rio de Janeiro,2020-12-19,residential,4
BR,Brazil,Rio de Janeiro,2020-12-20,residential,5
BR,Brazil,Rio de Janeiro,2020-12-21,residential,6
BR,Brazil,Rio de Janeiro,2020-12-22,residential,9
BR,Brazil,Rio de Janeiro,2020-12-23,residential,6
BR,Brazil,Rio de Janeiro,2020-12-24,residential,14
BR,Brazil,Rio de Janeiro,2020-12-25,residential,19
BR,Brazil,Rio de Janeiro,2020-12-26,residential,10
BR,Brazil,Rio de Janeiro,2020-12-27,residential,11
BR,Brazil,Rio de Janeiro,2020-12-28,residential,10
BR,Brazil,Rio de Janeiro,2020-12-29,residential,11
BR,Brazil,Rio de Janeiro,2020-12-30,residential,8
BR,Brazil,Rio de Janeiro,2020-12-31,residential,13
MX,Mexico,Mexico City,2020-02-15,residential,-1
MX,Mexico,Mexico City,2020-02-16,residential,-1
MX,Mexico,Mexico City,2020-02-17,residential,-2
MX,Mexico,Mexico City,2020-02-18,residential,-1
MX,Mexico,Mexico City,2020-02-19,residential,-1
MX,Mexico,Mexico City,2020-02-20,residential,-1
MX,Mexico,Mexico City,2020-02-21,residential,-1
MX,Mexico,Mexico City,2020-02-22,residential,0
MX,Mexico,Mexico City,2020-02-23,residential,-1
MX,Mexico,Mexico City,2020-02-24,residential,-2
MX,Mexico,Mexico City,2020-02-25,residential,-1
MX,Mexico,Mexico City,2020-02-26,residential,-1
MX,Mexico,Mexico City,2020-02-27,residential,-1
MX,Mexico,Mexico City,2020-02-28,residential,-2
MX,Mexico,Mexico City,2020-02-29,residential,-1
MX,Mexico,Mexico City,2020-03-01,residential,-1
MX,Mexico,Mexico City,2020-03-02,residential,-2
MX,Mexico,Mexico City,2020-03-03,residential,-1
MX,Mexico,Mexico City,2020-03-04,residential,-1
MX,Mexico,Mexico City,2020-03-05,residential,-1
MX,Mexico,Mexico City,2020-03-06,residential,-1
MX,Mexico,Mexico City,2020-03-07,residential,0
MX,Mexico,Mexico City,2020-03-08,residential,-1
MX,Mexico,Mexico City,2020-03-09,residential,10
MX,Mexico,Mexico City,2020-03-10,residential,-1
MX,Mexico,Mexico City,2020-03-11,residential,-1
MX,Mexico,Mexico City,2020-03-12,residential,-1
MX,Mexico,Mexico City,2020-03-13,residential,0
MX,Mexico,Mexico City,2020-03-14,residential,-1
MX,Mexico,Mexico City,2020-03-15,residential,-1
MX,Mexico,Mexico City,2020-03-16,residential,15
MX,Mexico,Mexico City,2020-03-17,residential,3
MX,Mexico,Mexico City,2020-03-18,residential,8
MX,Mexico,Mexico City,2020-03-19,residential,9
MX,Mexico,Mexico City,2020-03-20,residential,11
MX,Mexico,Mexico City,2020-03-21,residential,10
MX,Mexico,Mexico City,2020-03-22,residential,8
MX,Mexico,Mexico City,2020-03-23,residential,15
MX,Mexico,Mexico City,2020-03-24,residential,17
MX,Mexico,Mexico City,2020-03-25,residential,19
MX,Mexico,Mexico City,2020-03-26,residential,20
MX,Mexico,Mexico City,2020-03-27,residential,22
MX,Mexico,Mexico City,2020-03-28,residential,14
MX,Mexico,Mexico City,2020-03-29,residential,12
MX,Mexico,Mexico City,2020-03-30,residential,19
MX,Mexico,Mexico City,2020-03-31,residential,21
MX,Mexico,Mexico City,2020-04-01,residential,22
MX,Mexico,Mexico City,2020-04-02,residential,24
MX,Mexico,Mexico City,2020-04-03,residential,26
MX,Mexico,Mexico City,2020-04-04,residential,18
MX,Mexico,Mexico City,2020-04-05,residential,14
MX,Mexico,Mexico City,2020-04-06,residential,24
MX,Mexico,Mexico City,2020-04-07,residential,25
MX,Mexico,Mexico City,2020-04-08,residential,25
MX,Mexico,Mexico City,2020-04-09,residential,29
MX,Mexico,Mexico City,2020-04-10,residential,35
MX,Mexico,Mexico City,2020-04-11,residential,22
MX,Mexico,Mexico City,2020-04-12,residential,14
MX,Mexico,Mexico City,2020-04-13,residential,24
MX,Mexico,Mexico City,2020-04-14,residential,25
MX,Mexico,Mexico City,2020-04-15,residential,26
MX,Mexico,Mexico City,2020-04-16,residential,27
MX,Mexico,Mexico City,2020-04-17,residential,29
MX,Mexico,Mexico City,2020-04-18,residential,19
MX,Mexico,Mexico City,2020-04-19,residential,14
MX,Mexico,Mexico City,2020-04-20,residential,24
MX,Mexico,Mexico City,2020-04-21,residential,26
MX,Mexico,Mexico City,2020-04-22,residential,27
MX,Mexico,Mexico City,2020-04-23,residential,29
MX,Mexico,Mexico City,2020-04-24,residential,30
MX,Mexico,Mexico City,2020-04-25,residential,21
MX,Mexico,Mexico City,2020-04-26,residential,16
MX,Mexico,Mexico City,2020-04-27,residential,26
MX,Mexico,Mexico City,2020-04-28,residential,22
MX,Mexico,Mexico City,2020-04-29,residential,28
MX,Mexico,Mexico City,2020-04-30,residential,26
MX,Mexico,Mexico City,2020-05-01,residential,34
MX,Mexico,Mexico City,2020-05-02,residential,21
MX,Mexico,Mexico City,2020-05-03,residential,15
MX,Mexico,Mexico City,2020-05-04,residential,26
MX,Mexico,Mexico City,2020-05-05,residential,28
MX,Mexico,Mexico City,2020-05-06,residential,29
MX,Mexico,Mexico City,2020-05-07,residential,30
MX,Mexico,Mexico City,2020-05-08,residential,32
MX,Mexico,Mexico City,2020-05-09,residential,22
MX,Mexico,Mexico City,2020-05-10,residential,15
MX,Mexico,Mexico City,2020-05-11,residential,27
MX,Mexico,Mexico City,2020-05-12,residential,28
MX,Mexico,Mexico City,2020-05-13,residential,29
MX,Mexico,Mexico City,2020-05-14,residential,29
MX,Mexico,Mexico City,2020-05-15,residential,30
MX,Mexico,Mexico City,2020-05-16,residential,21
MX,Mexico,Mexico City,2020-05-17,residential,16
MX,Mexico,Mexico City,2020-05-18,residential,26
MX,Mexico,Mexico City,2020-05-19,residential,28
MX,Mexico,Mexico City,2020-05-20,residential,28
MX,Mexico,Mexico City,2020-05-21,residential,29
MX,Mexico,Mexico City,2020-05-22,residential,30
MX,Mexico,Mexico City,2020-05-23,residential,21
MX,Mexico,Mexico City,2020-05-24,residential,16
MX,Mexico,Mexico City,2020-05-25,residential,26
MX,Mexico,Mexico City,2020-05-26,residential,27
MX,Mexico,Mexico City,2020-05-27,residential,28
MX,Mexico,Mexico City,2020-05-28,residential,28
MX,Mexico,Mexico City,2020-05-29,residential,29
MX,Mexico,Mexico City,2020-05-30,residential,19
MX,Mexico,Mexico City,2020-05-31,residential,14
MX,Mexico,Mexico City,2020-06-01,residential,24
MX,Mexico,Mexico City,2020-06-02,residential,26
MX,Mexico,Mexico City,2020-06-03,residential,27
MX,Mexico,Mexico City,2020-06-04,residential,27
MX,Mexico,Mexico City,2020-06-05,residential,28
MX,Mexico,Mexico City,2020-06-06,residential,19
MX,Mexico,Mexico City,2020-06-07,residential,15
MX,Mexico,Mexico City,2020-06-08,residential,24
MX,Mexico,Mexico City,2020-06-09,residential,26
MX,Mexico,Mexico City,2020-06-10,residential,26
MX,Mexico,Mexico City,2020-06-11,residential,26
MX,Mexico,Mexico City,2020-06-12,residential,27
MX,Mexico,Mexico City,2020-06-13,residential,18
MX,Mexico,Mexico City,2020-06-14,residential,13
MX,Mexico,Mexico City,2020-06-15,residential,23
MX,Mexico,Mexico City,2020-06-16,residential,24
MX,Mexico,Mexico City,2020-06-17,residential,25
MX,Mexico,Mexico City,2020-06-18,residential,25
MX,Mexico,Mexico City,2020-06-19,residential,24
MX,Mexico,Mexico City,2020-06-20,residential,17
MX,Mexico,Mexico City,2020-06-21,residential,11
MX,Mexico,Mexico City,2020-06-22,residential,23
MX,Mexico,Mexico City,2020-06-23,residential,24
MX,Mexico,Mexico City,2020-06-24,residential,25
MX,Mexico,Mexico City,2020-06-25,residential,25
MX,Mexico,Mexico City,2020-06-26,residential,26
MX,Mexico,Mexico City,2020-06-27,residential,16
MX,Mexico,Mexico City,2020-06-28,residential,12
MX,Mexico,Mexico City,2020-06-29,residential,22
MX,Mexico,Mexico City,2020-06-30,residential,22
MX,Mexico,Mexico City,2020-07-01,residential,22
MX,Mexico,Mexico City,2020-07-02,residential,22
MX,Mexico,Mexico City,2020-07-03,residential,23
MX,Mexico,Mexico City,2020-07-04,residential,15
MX,Mexico,Mexico City,2020-07-05,residential,11
MX,Mexico,Mexico City,2020-07-06,residential,21
MX,Mexico,Mexico City,2020-07-07,residential,22
MX,Mexico,Mexico City,2020-07-08,residential,22
MX,Mexico,Mexico City,2020-07-09,residential,23
MX,Mexico,Mexico City,2020-07-10,residential,23
MX,Mexico,Mexico City,2020-07-11,residential,14
MX,Mexico,Mexico City,2020-07-12,residential,11
MX,Mexico,Mexico City,2020-07-13,residential,20
MX,Mexico,Mexico City,2020-07-14,residential,21
MX,Mexico,Mexico City,2020-07-15,residential,21
MX,Mexico,Mexico City,2020-07-16,residential,21
MX,Mexico,Mexico City,2020-07-17,residential,21
MX,Mexico,Mexico City,2020-07-18,residential,13
MX,Mexico,Mexico City,2020-07-19,residential,9
MX,Mexico,Mexico City,2020-07-20,residential,19
MX,Mexico,Mexico City,2020-07-21,residential,21
MX,Mexico,Mexico City,2020-07-22,residential,21
MX,Mexico,Mexico City,2020-07-23,residential,21
MX,Mexico,Mexico City,2020-07-24,residential,22
MX,Mexico,Mexico City,2020-07-25,residential,13
MX,Mexico,Mexico City,2020-07-26,residential,10
MX,Mexico,Mexico City,2020-07-27,residential,19
MX,Mexico,Mexico City,2020-07-28,residential,20
MX,Mexico,Mexico City,2020-07-29,residential,21
MX,Mexico,Mexico City,2020-07-30,residential,20
MX,Mexico,Mexico City,2020-07-31,residential,21
MX,Mexico,Mexico City,2020-08-01,residential,12
MX,Mexico,Mexico City,2020-08-02,residential,9
MX,Mexico,Mexico City,2020-08-03,residential,18
MX,Mexico,Mexico City,2020-08-04,residential,20
MX,Mexico,Mexico City,2020-08-05,residential,20
MX,Mexico,Mexico City,2020-08-06,residential,20
MX,Mexico,Mexico City,2020-08-07,residential,20
MX,Mexico,Mexico City,2020-08-08,residential,12
MX,Mexico,Mexico City,2020-08-09,residential,9
MX,Mexico,Mexico City,2020-08-10,residential,18
MX,Mexico,Mexico City,2020-08-11,residential,19
MX,Mexico,Mexico City,2020-08-12,residential,20
MX,Mexico,Mexico City,2020-08-13,residential,19
MX,Mexico,Mexico City,2020-08-14,residential,19
MX,Mexico,Mexico City,2020-08-15,residential,10
MX,Mexico,Mexico City,2020-08-16,residential,7
MX,Mexico,Mexico City,2020-08-17,residential,17
MX,Mexico,Mexico City,2020-08-18,residential,18
MX,Mexico,Mexico City,2020-08-19,residential,19
MX,Mexico,Mexico City,2020-08-20,residential,19
MX,Mexico,Mexico City,2020-08-21,residential,19
MX,Mexico,Mexico City,2020-08-22,residential,10
MX,Mexico,Mexico City,2020-08-23,residential,7
MX,Mexico,Mexico City,2020-08-24,residential,18
MX,Mexico,Mexico City,2020-08-25,residential,19
MX,Mexico,Mexico City,2020-08-26,residential,19
MX,Mexico,Mexico City,2020-08-27,residential,19
MX,Mexico,Mexico City,2020-08-28,residential,18
MX,Mexico,Mexico City,2020-08-29,residential,9
MX,Mexico,Mexico City,2020-08-30,residential,6
MX,Mexico,Mexico City,2020-08-31,residential,17
MX,Mexico,Mexico City,2020-09-01,residential,17
MX,Mexico,Mexico City,2020-09-02,residential,18
MX,Mexico,Mexico City,2020-09-03,residential,18
MX,Mexico,Mexico City,2020-09-04,residential,18
MX,Mexico,Mexico City,2020-09-05,residential,10
MX,Mexico,Mexico City,2020-09-06,residential,7
MX,Mexico,Mexico City,2020-09-07,residential,17
MX,Mexico,Mexico City,2020-09-08,residential,18
MX,Mexico,Mexico City,2020-09-09,residential,18
MX,Mexico,Mexico City,2020-09-10,residential,18
MX,Mexico,Mexico City,2020-09-11,residential,18
MX,Mexico,Mexico City,2020-09-12,residential,10
MX,Mexico,Mexico City,2020-09-13,residential,7
MX,Mexico,Mexico City,2020-09-14,residential,15
MX,Mexico,Mexico City,2020-09-15,residential,13
MX,Mexico,Mexico City,2020-09-16,residential,25
MX,Mexico,Mexico City,2020-09-17,residential,18
MX,Mexico,Mexico City,2020-09-18,residential,20
MX,Mexico,Mexico City,2020-09-19,residential,11
MX,Mexico,Mexico City,2020-09-20,residential,8
MX,Mexico,Mexico City,2020-09-21,residential,17
MX,Mexico,Mexico City,2020-09-22,residential,18
MX,Mexico,Mexico City,2020-09-23,residential,19
MX,Mexico,Mexico City,2020-09-24,residential,19
MX,Mexico,Mexico City,2020-09-25,residential,19
MX,Mexico,Mexico City,2020-09-26,residential,10
MX,Mexico,Mexico City,2020-09-27,residential,7
MX,Mexico,Mexico City,2020-09-28,residential,17
MX,Mexico,Mexico City,2020-09-29,residential,19
MX,Mexico,Mexico City,2020-09-30,residential,17
MX,Mexico,Mexico City,2020-10-01,residential,17
MX,Mexico,Mexico City,2020-10-02,residential,17
MX,Mexico,Mexico City,2020-10-03,residential,9
MX,Mexico,Mexico City,2020-10-04,residential,6
MX,Mexico,Mexico City,2020-10-05,residential,16
MX,Mexico,Mexico City,2020-10-06,residential,17
MX,Mexico,Mexico City,2020-10-07,residential,18
MX,Mexico,Mexico City,2020-10-08,residential,18
MX,Mexico,Mexico City,2020-10-09,residential,18
MX,Mexico,Mexico City,2020-10-10,residential,9
MX,Mexico,Mexico City,2020-10-11,residential,6
MX,Mexico,Mexico City,2020-10-12,residential,17
